pid_l,pid_r
813230520190151,803171320190025
101110720165272,111072520160059
803050720170211,803050720170279
711050120170589,805190520170438
803050920170177,803050920170257
711071120160473,405191120160112
711072120171759,817052120170095
711035320150118,707052520150191
701331720180216,805171720180296
711054920150115,221172920150195
711030120170306,819121820170288
711041520150042,817070520150121
711070920173941,813300520170117
711072120181907,809090720180086
813112620190019,819070720190053
813111320150135,711034520150162
813211120180156,805071320180319
813170520170525,707120220170272
813090320190181,807113720190191
813211120180183,803012320180036
813151120150264,805172520150196
715030820210035,813071620210056
715112320200113,819070320200124
717070520160323,715020720160307
607013020180028,705040420180208
101141520180411,117091720190029
209173920180089,221073120180084
104051920200066,205152520200025
205010520200441,411050920200119
205152720200145,101514920200116
221012220170381,106120220170163
221150920190402,816052520190217
805190520170438,711050120170589
805091720170052,711070920171798
707020320210164,711080320210709
707070620150112,801152720150075
707080920160055,707090920160298
707070120190263,605252120190100
713104720180374,819050520180192
713102320180440,607130320180042
713032720180077,701411420180477
713170120160555,509052220160215
713170720150278,805190720150166
713033520200180,713033520200049
713071320150477,816072520150029
713104720161785,407030520160013
713102320180355,607151720180147
713130520150028,715151020150069
605241520170211,605241520170249
503251520150180,605251120150186
503070120170167,501090320170306
803112520180105,713131920180374
101470520180087,101470520180142
505092520180103,503013820180152
225010320170078,107235320170026
811091920210026,809032120210044
816030920180147,803151720180074
701190320170002,811031920170041
701170520150437,511030120150333
815111120170105,815092320170008
701131120170096,717012220170048
701401920150994,801211920150189
205012120190149,205010120190429
701283820170520,809092320170256
809111320210079,815050520210309
701252320150156,509050320150122
601051120170138,603110120170121
805172920150347,813090620150075
805091720180056,803050120180184
511012120190084,205112320190030
813090720190062,711070520190024
813230920150034,805170520150320
813131920200274,711053720201015
813191720150037,109063520150150
813111220200163,711050120200494
813090320150098,803112320150028
813011020200513,813011020200178
813170920190200,813011020190269
813112320200050,816120120200129
821011120200482,821011120200237
717120720160003,717091320160076
823030820190015,711071120190732
823140120210232,707010120210318
101512720220011,221171520220024
711080320170675,117053520170087
711071520150306,707110220150102
711020120150115,717012120150142
711054520150006,715111520150001
711030120171109,713090320170312
711071120181249,403336520180030
711010820220083,405191520220040
403232520170093,403232520170227
711034920170544,817030720170009
711071920170391,817051920170227
711071120173130,805171920170266
813071320200241,813071320200323
711071120192132,717072320190198
711071120191182,813111120190093
501031520200145,801012020200033
403012720180394,711080520181356
501090420160409,503111120160311
501010920160223,713033520160135
101031320170626,107092320170138
805173320170126,711030120173096
805111520150279,805030720150010
805111520150279,813210320150014
805170320160487,809090920160010
823010120170254,805170320170233
823050120180126,816071720180226
711100420180001,819052720180138
803011120180013,803011120180083
711053320190358,817132720190186
711080120191105,403231720190223
711070920174026,401473720170246
711035120190174,816072320190247
711071120182325,405113520180044
711070720190309,801151120190141
701390320170794,709170420170200
711080720160770,707060520160246
403112920150051,713015520150844
403140520170220,403140520170300
811160620170206,807191620170066
811050320190117,816010720190211
816111720180090,711011620180397
816052520190217,221150920190402
811074520170037,813041320170181
811031120190044,807011920190191
709130720210217,709131520210193
109073920210006,711041320210023
221093520170297,209093120170114
807091520180170,711010820180620
807190220150002,701410320150019
807074720170047,711072120172617
701130120220033,707031320220043
407011320160031,701293720160060
713172320160209,813112420160055
713170120170769,403193120170116
713102520190250,819150720190162
803051720180162,711035120180260
803012520160248,801250720160125
803111120160038,711030120162204
803050520150167,801050120150053
803211919890035,819052720180034
803130920170410,805070120170378
803130920170410,803212320170136
803031620160120,807134520160065
305150520190019,711071120192637
401251120200044,711054720200086
401531920170326,603071820170206
115094920200047,106010120200168
115155320220022,701252120220177
115073920210159,213070320210085
805011520190497,711034520190912
801110120190055,805210120190377
715150520170172,801153320170373
113151920170263,709170720170469
403250520160197,225252520160003
403193120170116,713170120170769
801250320160122,711034520160830
715031720200565,701171920200485
715051320150037,701231720150388
711081120160969,403192520160149
711053720160336,801050320160058
711071120200713,211091520200048
711034520200574,813070520200162
711053720171436,817150920170278
711054020190170,805190720190194
711071120191227,819070520190207
817070120180131,707060520180374
817031120220121,501090420220228
817010120180137,815014120181697
817030420170169,817030420170083
701371920151223,816072320150095
701371920150565,819010520150241
701393720150120,817030420150039
701401820190668,817030720190186
701230420160122,709071520160016
701291320160076,411092520160124
701371920171329,401392720170037
215030320180006,215030320180079
106120120170145,403273120170103
816091720190266,813111520190188
816031520220010,807150120220009
816021320190162,713013920191069
816120620160092,819121820160169
816120520150135,813051120150092
816071520180213,711034520181089
816052620180131,815072120180272
816052520160084,817071520160135
225250320160199,403257120160117
225011120210020,713104720210063
225031720170183,101142520170424
701010120170210,409133120170140
603121320200115,505010520200081
403012120150323,101373120157964
606111720180360,606350520180434
605030120160196,601110720160071
707080920170377,803150320170515
707071720160348,713122320160330
707072220150083,815090120150295
707011320180261,815092420180123
707120720190209,113033520190059
823111520170301,713071320170639
823131320180163,823131320180165
715052820200021,809130520200026
715090920150198,717012420150149
711100720170126,805211920170157
711071120173097,707031320170381
819121220210204,819121220210389
711080520181356,403012720180394
823100320190091,823100320190365
711080520151671,813111720150167
711072120163102,603250720160245
711072120182452,813131320180277
711034120170380,821032620170254
805070520200114,104040420200067
801031520190025,815154120190131
117111920180134,711080320180491
503250120190149,701091520190106
803030120170223,809010320170183
803091920180191,805130920180091
803211920220065,713090920220179
803192320210086,809092120210098
803112120220039,711030120220247
805030520200124,819051720200142
805111320200162,803151120200209
805072020150151,807010520150077
607153420150097,606321120150153
607170120200122,701331320200453
205090120180016,807134320180035
809090120170087,809090120170135
805211520170126,711011620170368
805171720180296,701331720180216
805130320170040,701112120170603
805011320150013,803170320150119
606331920180136,606271320180194
605014320180019,605014320180226
707021220190221,104030920190139
707010520180504,405136720180024
707050320170236,409010920170045
707061520190095,715031520190065
